,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
68,2022-04-14 20:55:37,rippleitinNZ XSUPstartup xrsaga XRP Detective handle amazing job,0.5859,0.352,0.648,0.0,1,"['rippleitinNZ', 'XSUPstartup', 'xrsaga', 'XRP', 'Detective', 'handle', 'amazing', 'job']"
69,2022-04-14 20:55:36,KuCoinFR Wonderful project amp project good amp projector lot attractions hopefully project better future cryptocurrency market MUHAMMA251072 DannyByro michelleaparis Favorite coin  XRP,0.9517,0.529,0.471,0.0,1,"['KuCoinFR', 'Wonderful', 'project', 'amp', 'project', 'good', 'amp', 'projector', 'lot', 'attraction', 'hopefully', 'project', 'better', 'future', 'cryptocurrency', 'market', 'MUHAMMA251072', 'DannyByro', 'michelleaparis', 'Favorite', 'coin', 'XRP']"
70,2022-04-14 20:55:35,Can describe XRP one word XRP httpstc1AZgMI3nxi,0.0,0.0,1.0,0.0,0,"['Can', 'describe', 'XRP', 'one', 'word', 'XRP', 'httpstc1AZgMI3nxi']"
71,2022-04-14 20:55:32,TRONALD126182 RizXrp httpstcodPJRfPzQOV,0.0,0.0,1.0,0.0,0,"['TRONALD126182', 'RizXrp', 'httpstcodPJRfPzQOV']"
72,2022-04-14 20:55:32,I shared LUXE information xrp xrpthestandard Ripple xrp eth NFTGiveaway httpstcoTof3qDSEcw,0.34,0.211,0.789,0.0,1,"['I', 'shared', 'LUXE', 'information', 'xrp', 'xrpthestandard', 'Ripple', 'xrp', 'eth', 'NFTGiveaway', 'httpstcoTof3qDSEcw']"
73,2022-04-14 20:55:31,     xrp moon  nobzo     httpstcoHFu5eedUYB,0.0,0.0,1.0,0.0,0,"['xrp', 'moon', 'nobzo', 'httpstcoHFu5eedUYB']"
74,2022-04-14 20:55:31,The internet value XRP httpstcoqd97Mp7Rp6,0.34,0.375,0.625,0.0,1,"['The', 'internet', 'value', 'XRP', 'httpstcoqd97Mp7Rp6']"
75,2022-04-14 20:55:30,I love smell Green Candles XRP XRP httpstcomoyNB5nsN5,0.6369,0.412,0.588,0.0,1,"['I', 'love', 'smell', 'Green', 'Candles', 'XRP', 'XRP', 'httpstcomoyNB5nsN5']"
76,2022-04-14 20:55:27,Lauren10000 Fame1Moore XR1337 httpstcodPJRfPzQOV,0.0,0.0,1.0,0.0,0,"['Lauren10000', 'Fame1Moore', 'XR1337', 'httpstcodPJRfPzQOV']"
77,2022-04-14 20:55:26,I love smell Green Candles XRP XRP httpstcooIu78xolaG,0.6369,0.412,0.588,0.0,1,"['I', 'love', 'smell', 'Green', 'Candles', 'XRP', 'XRP', 'httpstcooIu78xolaG']"
78,2022-04-14 20:55:25,RT XummerDrop  20 XRP GIVEAWAY  20 XRP 1 lucky winner  Rules  Follow amp thefatcatsNFT  Like RT amp Tag Friends  Join Disc,0.9246,0.49,0.51,0.0,1,"['RT', 'XummerDrop', '20', 'XRP', 'GIVEAWAY', '20', 'XRP', '1', 'lucky', 'winner', 'Rules', 'Follow', 'amp', 'thefatcatsNFT', 'Like', 'RT', 'amp', 'Tag', 'Friends', 'Join', 'Disc']"
79,2022-04-14 20:55:24,RT XMandrill Were giving away100 XRP  What need do Let explain  Retweet post  Join Discord  httpstcowgq2JfhiN,0.2263,0.227,0.64,0.133,1,"['RT', 'XMandrill', 'Were', 'giving', 'away100', 'XRP', 'What', 'need', 'Let', 'explain', 'Retweet', 'post', 'Join', 'Discord', 'httpstcowgq2JfhiN']"
80,2022-04-14 20:55:24,RT supeernam1 Hello everyone Come join Theres ongoing contest right prizes include1150 XRP 2100 XRP 3 50 XR,0.6369,0.257,0.743,0.0,1,"['RT', 'supeernam1', 'Hello', 'everyone', 'Come', 'join', 'Theres', 'ongoing', 'contest', 'right', 'prize', 'include1150', 'XRP', '2100', 'XRP', '3', '50', 'XR']"
81,2022-04-14 20:55:23,every ripple holder ripple  httpstco4uCkORqDeS,0.0,0.0,1.0,0.0,0,"['every', 'ripple', 'holder', 'ripple', 'httpstco4uCkORqDeS']"
82,2022-04-14 20:55:22,A very big win Ripple XRP httpstco9aXgv8lBsf,0.6222,0.449,0.551,0.0,1,"['A', 'big', 'win', 'Ripple', 'XRP', 'httpstco9aXgv8lBsf']"
83,2022-04-14 20:55:21,fxNicole XRP,0.0,0.0,1.0,0.0,0,"['fxNicole', 'XRP']"
84,2022-04-14 20:55:21,jewelzobair XRPMoonshots SnubNetwork SnubGames MdShahriarAlam JannatLitun janehk httpstcodPJRfPzQOV,0.0,0.0,1.0,0.0,0,"['jewelzobair', 'XRPMoonshots', 'SnubNetwork', 'SnubGames', 'MdShahriarAlam', 'JannatLitun', 'janehk', 'httpstcodPJRfPzQOV']"
